916,ifdef,PNG_READ_tRNS_SUPPORTED,
919,endif,,
921,ifdef,PNG_READ_zTXt_SUPPORTED,
924,endif,,
926,ifdef,PNG_READ_iTXt_SUPPORTED,
929,endif,,
936,endif,,/* SEQUENTIAL_READ */
944,ifdef,PNG_READ_GAMMA_SUPPORTED,
946,endif,,
955,ifdef,PNG_READ_QUANTIZE_SUPPORTED,
960,endif,,
969,if,defined(PNG_tRNS_SUPPORTED) || defined(PNG_READ_EXPAND_SUPPORTED) || defined(PNG_READ_BACKGROUND_SUPPORTED),
977,endif,,
981,ifdef,PNG_PROGRESSIVE_READ_SUPPORTED,
984,endif,,
986,if,defined(PNG_STORE_UNKNOWN_CHUNKS_SUPPORTED) && defined(PNG_READ_UNKNOWN_CHUNKS_SUPPORTED),
990,endif,,
992,ifdef,PNG_SET_UNKNOWN_CHUNKS_SUPPORTED,
995,endif,,
997,if,defined(PNG_READ_EXPAND_SUPPORTED) && defined(PNG_ARM_NEON_IMPLEMENTATION),
1001,endif,,
1046,ifdef,PNG_SEQUENTIAL_READ_SUPPORTED,
1047,ifdef,PNG_INFO_IMAGE_SUPPORTED,
1075,ifdef,PNG_READ_SCALE_16_TO_8_SUPPORTED,
1077,else,,
1079,endif,,
1086,ifdef,PNG_READ_STRIP_16_TO_8_SUPPORTED,
1088,else,,
1090,endif,,
1096,ifdef,PNG_READ_STRIP_ALPHA_SUPPORTED,
1098,else,,
1100,endif,,
1106,ifdef,PNG_READ_PACK_SUPPORTED,
1108,else,,
1110,endif,,
1116,ifdef,PNG_READ_PACKSWAP_SUPPORTED,
1118,else,,
1120,endif,,
1128,ifdef,PNG_READ_EXPAND_SUPPORTED,
1130,else,,
1132,endif,,
1140,ifdef,PNG_READ_INVERT_SUPPORTED,
1142,else,,
1144,endif,,
1151,ifdef,PNG_READ_SHIFT_SUPPORTED,
1154,else,,
1156,endif,,
1160,ifdef,PNG_READ_BGR_SUPPORTED,
1162,else,,
1164,endif,,
1168,ifdef,PNG_READ_SWAP_ALPHA_SUPPORTED,
1170,else,,
1172,endif,,
1176,ifdef,PNG_READ_SWAP_SUPPORTED,
1178,else,,
1180,endif,,
1185,ifdef,PNG_READ_INVERT_ALPHA_SUPPORTED,
1187,else,,
1189,endif,,
1194,ifdef,PNG_READ_GRAY_TO_RGB_SUPPORTED,
1196,else,,
1198,endif,,
1202,ifdef,PNG_READ_EXPAND_16_SUPPORTED,
1204,else,,
1206,endif,,
1249,endif,,/* INFO_IMAGE */
1250,endif,,/* SEQUENTIAL_READ */
1252,ifdef,PNG_SIMPLIFIED_READ_SUPPORTED,
1261,,#  define P_NOTSET  0 ,/* File encoding not yet known */
1262,,#  define P_sRGB    1 ,/* 8-bit encoded to sRGB gamma */
1263,,#  define P_LINEAR  2 ,"/* 16-bit linear: not encoded, NOT pre-multiplied! */"
1264,,#  define P_FILE    3 ,"/* 8-bit encoded to file gamma, not sRGB or linear */"
1265,,#  define P_LINEAR8 4 ,/* 8-bit linear: only from a file value */
1270,define,PNG_CMAP_NONE      0,
1271,define,PNG_CMAP_GA        1 ,/* Process GA data to a color-map with alpha */
1272,define,PNG_CMAP_TRANS     2 ,/* Process GA data to a background index */
1273,define,PNG_CMAP_RGB       3 ,/* Process RGB data */
1274,define,PNG_CMAP_RGB_ALPHA 4 ,/* Process RGBA data */
1277,define,PNG_CMAP_NONE_BACKGROUND      256,
1278,define,PNG_CMAP_GA_BACKGROUND        231,
1279,define,PNG_CMAP_TRANS_BACKGROUND     254,
1280,define,PNG_CMAP_RGB_BACKGROUND       256,
1281,define,PNG_CMAP_RGB_ALPHA_BACKGROUND 216,
1413,ifdef,PNG_BENIGN_ERRORS_SUPPORTED,
